Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Preço Venda Atacado;Quantidade Mínima Atacado;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;Modelo;Código Balança;Código Interno;Tags;Tipo;NCM;CFOP;ORIGEM;CEST;Categoria PDV;Botão PDV;Categoria na Loja Virtual;Subcategoria na Loja Virtual;Nome na Loja Virtual;Preço De;Preço Por;Altura (cm);Largura (cm);Profundidade (cm);Peso (Kg);Descrição do Produto;Garantia;Itens Inclusos;Especificações
7900083001679;Produto;Desodorante Antitranspirante 72h Ruby Rose 150ml;8;14;0;0;Unidade;Sim;Corpo;Desodorante;Sim;1;0;Ruby Rose;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Corpo;Desodorante;Desodorante Antitranspirante 72h Ruby Rose 150ml;0;14;0;0;0;0;;;;
7898970341413;Produto;Esfoliante Morango + Ácido Hialurônico Porán 240g;8,5;15;0;0;Unidade;Sim;Skincare;Esfoliante;Sim;1;0;Porán;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Skincare;Esfoliante;Esfoliante Morango + Ácido Hialurônico Porán 240g;0;17;0;0;0;0;;;;
7896609550311;Produto;Base Matte Alta Cobertura Cor 7 Payot 30ml;13,5;30;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Payot;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Matte Alta Cobertura Cor 7 Payot 30ml;0;30;0;0;0;0;;;;
7908346902800;Produto;Base Líquida Resistente a Água Dermachem 30g;11,5;20;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Dermachem;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Resistente a Água Dermachem 30g;0;20;0;0;0;0;;;;
7908353613034;Produto;Óleo Hidratante Corporal Ameixa Isis 120ml;9;15;0;0;Unidade;Sim;Corpo;Hidratante;Sim;1;2;Isis Rezende Make-Up;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Corpo;Hidratante;Óleo Hidratante Corporal Ameixa Isis 120ml;0;15;0;0;0;0;;;;
7908346900691;Produto;Esfoliante Rosa Mosqueta Dermachem 100g;6,15;10;0;0;Unidade;Sim;Skincare;Esfoliante;Sim;1;10;Dermachem;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Skincare;Esfoliante;Esfoliante Rosa Mosqueta Dermachem 100g;0;12;0;0;0;0;;;;
7908346900707;Produto;Esfoliante Ácido Salicílico Dermachem 100g;6,09;10;0;0;Unidade;Sim;Skincare;Esfoliante;Sim;1;8;Dermachem;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Skincare;Esfoliante;Esfoliante Ácido Salicílico Dermachem 100g;0;10;0;0;0;0;;;;
7908346900998;Produto;Esfoliante Make Out Dermachem 100g;6,19;10;0;0;Unidade;Sim;Skincare;Esfoliante;Sim;1;5;Dermachem;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Skincare;Esfoliante;Esfoliante Make Out Dermachem 100g;0;10;0;0;0;0;;;;
7908240517537;Produto;Base Líquida Alta Cobertura Rainha das Bases 12h Max Love 30ml;7,5;15;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Max Love;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Alta Cobertura Rainha das Bases 12h Max Love 30ml;0;15;0;0;0;0;;;;
7908240508610;Produto;Diluidor de Maquiagem Max Love 10g;5;10;0;0;Unidade;Sim;Maquiagem;Diluidor;Sim;1;0;Max Love;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;DILUIDOR;Diluidor de Maquiagem Max Love 10g;0;10;0;0;0;0;;;;
7908240508917;Produto;Creme Hidratante Facial Peles Sensíveis Max Love 40g;7;10;0;0;Unidade;Sim;Rosto;Hidratante;Sim;1;0;Max Love;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;ROSTO;;Creme Hidratante Facial Peles Sensíveis Max Love 40g;0;12;0;0;0;0;;;;
7908240506944;Produto;Creme Facial Rosa Mosqueta Max Love 50g;5;10;0;0;Unidade;Sim;Rosto;Creme;Sim;1;2;Max Love;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;ROSTO;;Creme Facial Rosa Mosqueta Max Love 50g;0;10;0;0;0;0;;;;
7908240506999;Produto;Hidratante para Mãos Luvas de Silicone Max Love 50g;5;10;0;0;Unidade;Sim;Corpo;Hidratante;Sim;1;4;Max Love;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Corpo;Hidratante;Hidratante para Mãos Luvas de Silicone Max Love 50g;0;10;0;0;0;0;;;;
7908060119652;Produto;Base Líquida Nude Nada Básic Cor 2 Jasmyne 30ml;6,5;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Jasmyne;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Nude Nada Básic Cor 2 Jasmyne 30ml;0;10;0;0;0;0;;;;
7908060119669;Produto;Base Líquida Nude Nada Básic Cor 3 Jasmyne 30ml;6,5;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Jasmyne;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Nude Nada Básic Cor 3 Jasmyne 30ml;0;10;0;0;0;0;;;;
7908060119706;Produto;Base Líquida Nude Nada Básic Cor 6 Jasmyne 30ml;6,5;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;3;Jasmyne;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Nude Nada Básic Cor 6 Jasmyne 30ml;0;10;0;0;0;0;;;;
7899996505360;Produto;Iluminador Dia a Dia Star Ligth Mahav 4,5g;5;10;0;0;Unidade;Sim;Maquiagem;Iluminador;Sim;1;2;Mahav;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Iluminador;Iluminador Dia a Dia Star Ligth Mahav 4,5g;0;10;0;0;0;0;;;;
7899996505377;Produto;Iluminador Dia a Dia Gold Mahav 4,5g;5;10;0;0;Unidade;Sim;Maquiagem;Iluminador;Sim;1;1;Mahav;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Iluminador;Iluminador Dia a Dia Gold Mahav 4,5g;0;10;0;0;0;0;;;;
7899996505384;Produto;Iluminador Dia a Dia Magnífica Mahav 4,5g;5;10;0;0;Unidade;Sim;Maquiagem;Iluminador;Sim;1;0;Mahav;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Iluminador;Iluminador Dia a Dia Magnífica Mahav 4,5g;0;10;0;0;0;0;;;;
7899996505391;Produto;Iluminador Dia a Dia Pó Lunar Mahav 4,5g;5;10;0;0;Unidade;Sim;Maquiagem;Iluminador;Sim;1;4;Mahav;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Iluminador;Iluminador Dia a Dia Pó Lunar Mahav 4,5g;0;10;0;0;0;0;;;;
7899956853913;Produto;Contorno Líquido Playboy 3,5ml;5,6;10;0;0;Unidade;Sim;Maquiagem;Contorno;Sim;1;2;Playboy;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Contorno;Contorno Líquido Playboy 3,5ml;0;10;0;0;0;0;;;;
7899575900555;Produto;Blindagem Poderoça Dapop 15ml;6,6;15;0;0;Unidade;Sim;Maquiagem;Blindagem;Sim;1;13;Dapop;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Blindagem;Blindagem Poderoça Dapop 15ml;0;15;0;0;0;0;;;;
7899846800478;Produto;Base Líquida Matte Cor 500 Adversa 25g;11,15;20;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Adversa;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Matte Cor 500 Adversa 25g;0;20;0;0;0;0;;;;
7899846800652;Produto;Base Líquida Matte Cor 300 Adversa 25g;11,15;20;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Adversa;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Matte Cor 300 Adversa 25g;0;20;0;0;0;0;;;;
7899846807149;Produto;Base Líquida Matte Cor 360 Adversa 25g;12,27;20;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;2;Adversa;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Matte Cor 360 Adversa 25g;0;20;0;0;0;0;;;;
722713012940;Produto;Creme Hidratante para Pés e Mãos Sebo de Carneiro Soul 240g;3,5;5;0;0;Unidade;Sim;Rosto;Hidratante;Sim;1;0;Soul;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;ROSTO;;Creme Hidratante para Pés e Mãos Sebo de Carneiro Soul 240g;0;10;0;0;0;0;;;;
6985836497313;Produto;Iluminador Pó de Fada Iman of Noble;6;10;0;0;Unidade;Sim;Maquiagem;Iluminador;Sim;1;0;Iman of Noble;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Iluminador;Iluminador Pó de Fada Iman of Noble;0;10;0;0;0;0;;;;
7896595571567;Produto;Base Líquida Média Cobertura Cor 04 Lovely Face Beautiful 30g;5,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Média Cobertura Cor 04 Lovely Face Beautiful 30g;0;10;0;0;0;0;;;;
7896595571574;Produto;Base Líquida Média Cobertura Cor 05 Lovely Face Beautiful 30g;5,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Média Cobertura Cor 05 Lovely Face Beautiful 30g;0;10;0;0;0;0;;;;
7896595571581;Produto;Base Líquida Média Cobertura Cor 06 Lovely Face Beautiful 30g;5,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Média Cobertura Cor 06 Lovely Face Beautiful 30g;0;10;0;0;0;0;;;;
7896595571598;Produto;Base Líquida Média Cobertura Cor 07 Lovely Face Beautiful 30g;5,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Média Cobertura Cor 07 Lovely Face Beautiful 30g;0;10;0;0;0;0;;;;
7896595571611;Produto;Base Líquida Média Cobertura Cor 09 Lovely Face Beautiful 30g;5,99;10;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Líquida Média Cobertura Cor 09 Lovely Face Beautiful 30g;0;10;0;0;0;0;;;;
7896595570003;Produto;Blindagem Lovely Face Beautiful 20ml;5;10;0;0;Unidade;Sim;Maquiagem;Blindagem;Sim;1;0;Face Beautiful;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Blindagem;Blindagem Lovely Face Beautiful 20ml;0;10;0;0;0;0;;;;
7893137000011;Produto;Creme Hidratante Rosa Mosqueta Baruc 50g;3,05;8;0;0;Unidade;Sim;Rosto;Hidratante;Sim;1;0;Baruc;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;ROSTO;;Creme Hidratante Rosa Mosqueta Baruc 50g;0;8;0;0;0;0;;;;
7898449400849;Produto;Base Matte Alta Cobertura Cor 03 Linha Pro Phállebeauty 30g;12,75;27;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;1;Phállebeauty;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Matte Alta Cobertura Cor 03 Linha Pro Phállebeauty 30g;0;27;0;0;0;0;;;;
7898449400856;Produto;Base Matte Alta Cobertura Cor 04 Linha Pro Phállebeauty 30g;12,75;27;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;2;Phállebeauty;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Matte Alta Cobertura Cor 04 Linha Pro Phállebeauty 30g;0;27;0;0;0;0;;;;
7898449400863;Produto;Base Matte Alta Cobertura Cor 05 Linha Pro Phállebeauty 30g;12,75;27;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;1;Phállebeauty;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Matte Alta Cobertura Cor 05 Linha Pro Phállebeauty 30g;0;27;0;0;0;0;;;;
7898449400870;Produto;Base Matte Alta Cobertura Cor 06 Linha Pro Phállebeauty 30g;12,75;27;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;2;Phállebeauty;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Matte Alta Cobertura Cor 06 Linha Pro Phállebeauty 30g;0;27;0;0;0;0;;;;
7898449400887;Produto;Esfoliante Corporal Bumbum Lisinho Phállebeauty 280g;7,5;10;0;0;Unidade;Sim;Skincare;Esfoliante;Sim;1;0;Phállebeauty;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Skincare;Esfoliante;Esfoliante Corporal Bumbum Lisinho Phállebeauty 280g;0;10;0;0;0;0;;;;
7898449401389;Produto;Base Matte Alta Cobertura Cor 07 Linha Pro Phállebeauty 30g;12,75;27;0;0;Unidade;Sim;Maquiagem;Base Líquida;Sim;1;4;Phállebeauty;;;;;Mercadoria para Revenda;33049990;5102;0;2001500;;;Maquiagem;Base Líquida;Base Matte Alta Cobertura Cor 07 Linha Pro Phállebeauty 30g;0;27;0;0;0;0;;;;
7898648423380;Produto;Protetor Solar Facial FPS 30 Matto Verde 50g;4,5;10;0;0;Unidade;Sim;Skincare;Protetor Solar;Sim;1;2;Matto Verde;;;;;Mercadoria para Revenda;33049990;5102;0;2001600;;;Skincare;Protetor Solar;Protetor Solar Facial FPS 30 Matto Verde 50g;0;10;0;0;0;0;;;;
7898648426497;Produto;Máscara Vitamina C Rosto e Corpo Filtro Solar Matto Verde 50g;6;10;0;0;Unidade;Sim;Skincare;Máscara;Sim;1;0;Matto Verde;;;;;Mercadoria para Revenda;33049990;5102;0;2001600;;;Skincare;Máscara;Máscara Vitamina C Rosto e Corpo Filtro Solar Matto Verde 50g;0;10;0;0;0;0;;;;
7908346902107;Produto;Protetor Solar Facial sem Cor FPS 60 DermaChem 40g;15,5;30;0;0;Unidade;Sim;Skincare;Protetor Solar;Sim;1;8;Dermachem;;;;;Mercadoria para Revenda;33049990;5102;0;2001600;;;Skincare;Protetor Solar;Protetor Solar Facial sem Cor FPS 60 DermaChem 40g;0;30;0;0;0;0;;;;
7908353602106;Produto;Máscara Facial Vitamina C Face Beautiful 50ml;5,5;10;0;0;Unidade;Sim;Skincare;Máscara;Sim;1;11;Matto Verde;;;;;Mercadoria para Revenda;33049990;5102;0;2001600;;;Skincare;Máscara;Máscara Facial Vitamina C Face Beautiful 50ml;0;10;0;0;0;0;;;;
7908353606159;Produto;Máscara Facial Argila Branca Face Beautiful 50ml;5,5;10;0;0;Unidade;Sim;Skincare;Máscara;Sim;1;6;Matto Verde;;;;;Mercadoria para Revenda;33049990;5102;0;2001600;;;Skincare;Máscara;Máscara Facial Argila Branca Face Beautiful 50ml;0;10;0;0;0;0;;;;
7898648428248;Produto;Protetor Solar Facial FPS 30Vitamina E Matto Verde 50g;6,33;10;0;0;Unidade;Sim;Skincare;Protetor Solar;Sim;1;6;Matto Verde;;;;;Mercadoria para Revenda;33049990;5102;0;2001600;;;Skincare;Protetor Solar;Protetor Solar Facial FPS 30Vitamina E Matto Verde 50g;0;10;0;0;0;0;;;;
7897462709793;Produto;Detox Anti-Residuos Bonna Fios 2l;13;22;0;0;Unidade;Sim;Cabelo;Shampoo;Sim;1;1;Importado;;;;;Mercadoria para Revenda;33051000;5102;0;2001700;;;Cabelo;Shampoo;Detox Anti-Residuos Bonna Fios 2l;0;22;0;0;0;0;;;;
7899205925309;Produto;Shampoo Anticaspa Kosnattu´s 500ml;17;32;0;0;Unidade;Sim;Cabelo;Shampoo;Sim;1;1;Kosnattu´s;;;;;Mercadoria para Revenda;33051000;5102;0;2001700;;;Cabelo;Shampoo;Shampoo Anticaspa Kosnattu´s 500ml;0;32;0;0;0;0;;;;
7898488143295;Produto;Shampoo Higienizador Pincéis Esponjas Uni 75ml;10,22;10;0;0;Unidade;Sim;Cabelo;Shampoo;Sim;1;5;Uni;;;;;Mercadoria para Revenda;33051000;5102;0;2001700;;;Cabelo;Shampoo;Shampoo Higienizador Pincéis Esponjas Uni 75ml;0;10;0;0;0;0;;;;
7897462710065;Produto;Creme para Pentear Onduladinhos + Lisinhos Bonna Fios 1kg;8;20;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;1;Bonna Fios;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme de Pentear Onduladinhos + Lisinhos Bonna Fios 1kg;0;20;0;0;0;0;;;;
7897462710096;Produto;Creme para Pentear Coco Bonna Fios 1kg;8,8;20;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;1;Bonna Fios;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme de Pentear Coco Bonna Fios 1kg;0;20;0;0;0;0;;;;
7897462710140;Produto;Creme para Pentear Babosa Bonna Fios 1kg;8;20;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Bonna Fios;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme de Pentear Babosa Bonna Fios 1kg;0;20;0;0;0;0;;;;
7898741951360;Produto;Creme para Pentear Leite Siliconizado Apinil 320g;5,9;10;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;4;Apinil Cosméticos;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Leite Siliconizado Apinil 320g;0;10;0;0;0;0;;;;
7898623950764;Produto;Creme para Pentear Definição Intensa Salonline 1kg;25,54;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Definição Intensa Salonline 1kg;0;38;0;0;0;0;;;;
7908458322572;Produto;Creme para Pentear Hidratação Intensa Salonline 300ml;8;15;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;1;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Hidratação Intensa Salonline 300ml;0;15;0;0;0;0;;;;
7908458324491;Produto;Creme para Pentear Hidratação Intensa Salonline 300ml;8,26;15;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Hidratação Intensa Salonline 300ml;0;15;0;0;0;0;;;;
7908458322480;Produto;Creme para Pentear 5 em 1 Tratamento Prolongado Salonline 1kg;24,47;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear 5 em 1 Tratamento Prolongado Salonline 1kg;0;38;0;0;0;0;;;;
7908458325504;Produto;Creme para Pentear Cachinhos Poderosos Melão Salonline 1kg;25,62;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;2;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Cachinhos Poderosos Melão Salonline 1kg;0;38;0;0;0;0;;;;
7898623956780;Produto;Creme para Pentear Cachinhos Definidos Melancia Salonline 1kg;25,65;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Cachinhos Definidos Melancia Salonline 1kg;0;38;0;0;0;0;;;;
7908458324460;Produto;Creme para Pentear Cachinhos Brilhantes Uva Salonline 1kg;25;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Cachinhos Brilhantes Uva Salonline 1kg;0;38;0;0;0;0;;;;
7908458317912;Produto;Creme para Pentear Cachinhos sem Nós Morango Salonline 1kg;25,58;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;2;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Cachinhos sem Nós Morango Salonline 1kg;0;38;0;0;0;0;;;;
7908458321711;Produto;Creme para Pentear Nutrição Intensa Salonline 300ml;8;15;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Nutrição Intensa Salonline 300ml;0;15;0;0;0;0;;;;
7908458321704;Produto;Creme para Pentear Restauração Intensa Salonline 300ml;6,92;15;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Restauração Intensa Salonline 300ml;0;15;0;0;0;0;;;;
7908458325511;Produto;Creme para Pentear Cachinhos Hidratados Maracujá Salonline 1kg;26,07;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Cachinhos Hidratados Maracujá Salonline 1kg;0;38;0;0;0;0;;;;
7908458326150;Produto;Creme para Pentear Cachinhos Nutridos Chocolate Salonline 300ml;25;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Cachinhos Nutridos Chocolate Salonline 300ml;0;38;0;0;0;0;;;;
7898623952942;Produto;Creme para Pentear Hidratação Intensa D-Pantenol e Mix de Vitaminas Salonline 300ml;12,88;25;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Hidratação Intensa D-Pantenol e Mix de Vitaminas Salonline 300ml;0;25;0;0;0;0;;;;
7898623954076;Produto;Creme para Pentear Hidratação Intensa Óleo de Coco e Colágeno Vegetal Salonline 300ml;12,88;25;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Hidratação Intensa Óleo de Coco e Colágeno Vegetal Salonline 300ml;0;25;0;0;0;0;;;;
9788534522069;Produto;Creme para Pentear Ativador de Cachos Umidificante Soul Trat 1kg;13;28;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Soul;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Ativador de Cachos Umidificante Soul Trat 1kg;0;28;0;0;0;0;;;;
2000000000115;Produto;Creme para Pentear Definição Natural Salonline 1kg;23,34;38;0;0;Unidade;Não;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Definição Natural Salonline 1kg;0;38;0;0;0;0;;;;
790845832608;Produto;Creme para Pentear Definição Natural Salonline 1kg;26,51;38;0;0;Unidade;Não;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Definição Natural Salonline 1kg;0;38;0;0;0;0;;;;
7898623955561;Produto;Creme para Pentear Super Óleos Salonline 1kg;25,28;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;1;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Super Óleos Salonline 1kg;0;38;0;0;0;0;;;;
7908458322473;Produto;Creme para Pentear Definição Extraordinária Salonline 1kg;26,22;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Definição Extraordinária Salonline 1kg;0;38;0;0;0;0;;;;
7898466602868;Produto;Creme para Pentear 2 em 1 Hidratação Bel Kit 1kg;10,5;10;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;-14;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear 2 em 1 Hidratação Bel Kit 1kg;0;10;0;0;0;0;;;;
7898466602875;Produto;Creme para Pentear 2 em 1 Nutrição Bel Kit 1kg;10,5;10;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;-14;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear 2 em 1 Nutrição Bel Kit 1kg;0;10;0;0;0;0;;;;
7898466602882;Produto;Creme para Pentear 2 em 1 Reconstrução Bel Kit 1kg;10,5;10;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;-14;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear 2 em 1 Reconstrução Bel Kit 1kg;0;10;0;0;0;0;;;;
7898623957015;Produto;Creme para Pentear Definição Máxima Liberada Salonline 1kg;26,07;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Definição Máxima Liberada Salonline 1kg;0;38;0;0;0;0;;;;
7908458317165;Produto;Creme para Pentear Definição Antifrizz Efeito Touca de Cetim Salonline 1kg;26,07;38;0;0;Unidade;Sim;Cabelo;Creme para Pentear;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;Creme para Pentear Definição Antifrizz Efeito Touca de Cetim Salonline 1kg;0;38;0;0;0;0;;;;
7898524349872;Produto;S.O.S Hidratação Máscara Concentrada Café e Glicerina Salonline 1kg;15,9;38;0;0;Unidade;Sim;Cabelo;Máscara;Sim;1;0;Salonline;;;;;Mercadoria para Revenda;33052000;5102;0;2001800;;;Cabelo;Creme para Pentear;S.O.S Hidratação Máscara Concentrada Café e Glicerina Salonline 1kg;0;38;0;0;0;0;;;;
