Código de Barras;Tipo de Produto;Descrição;Preço de Custo;Preço Venda Varejo;Unidade;Ativo;Categoria do Produto;Subcategoria do Produto;Movimenta Estoque;Estoque mínimo;Quantidade em Estoque;Marca;NCM;CEST;Origem
6,92295E+12;Produto;Lip Gloss Fashion & Classic Lua&Neve;0.00;5.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;4.000;Lua&Neve;33041000;2000900;2
6,93025E+12;Produto;Lip Gloss Colorful Lua&Neve 4,5ml;5.00;5.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Lua&Neve;33041000;2000900;2
6,93025E+12;Produto;Lip Gloss Lover Lua&Neve 4,5ml;0.00;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Lua&Neve;33041000;2000900;2
6,93025E+12;Produto;Lip Tint Sweet Lua&Neve 5ml;5.00;10.00;Unidade;Sim;Maquiagem;Lip Tint;Sim;1.000;14.000;Lua&Neve;33041000;2000900;2
6,93025E+12;Produto;Lip Tint Lua&Neve 3ml;5.29;10.00;Unidade;Sim;Maquiagem;Lip Tint;Sim;1.000;4.000;Lua&Neve;33041000;2000900;2
6,93025E+12;Produto;Máscara para Cílios À Prova D'Água Lua&Neve 9,5ml;0.00;10.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;0.000;Lua&Neve;33042010;2001000;2
6,93025E+12;Produto;Máscara para Cílios Multi-Functional Lua&Neve 13ml;0.00;10.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;2.000;Lua&Neve;33042010;2001000;2
6,93025E+12;Produto;Máscara Cream 3D para Cílios Lua&Neve 13ml;4.00;10.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;1.000;Lua&Neve;33049910;2001400;2
6,92437E+12;Produto;Modelador de Sobrancelhas Charming Brow Soap Lua&Neve;4.00;10.00;Unidade;Sim;Sobrancelha;Modelador;Sim;1.000;3.000;Lua&Neve;82032090;2005300;2
6,93025E+12;Produto;Sombra para Sobrancelha Lua&Neve;3.90;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;14.000;Lua&Neve;33042010;2001000;2
6,98874E+12;Produto;Paleta de Sombra Angel Rose Lua&Neve;6.00;12.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Lua&Neve;33049100;2001300;2
6,92295E+12;Produto;Paleta de Sombra Beauty Cosmetics Lua&Neve;10.20;18.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Lua&Neve;33049100;2001300;2
6,92295E+12;Produto;Paleta de Sombra Mega Effect Lua&Neve;6.00;15.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Lua&Neve;33049100;2001300;2
2E+12;Produto;Paleta de Sombra Lua&Neve 6930249997554;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;5.000;Lua&Neve;33049100;2001300;2
7,90824E+12;Produto;Pó Translúcido Lua&Neve 10g;4.00;10.00;Unidade;Sim;Maquiagem;Pó Translúcido;Sim;1.000;2.000;Lua&Neve;33049100;2001300;2
6,97283E+12;Produto;Garrafa Térmica Infantil Canudo de Silicone Luckday;25.00;45.00;Unidade;Sim;Variedade;Garrafa Térmica;Sim;1.000;1.000;Luckday;96170010;2806400;0
7,90871E+12;Produto;Batom Matte Escarlate Ludurana 4ml;3.50;10.00;Unidade;Sim;Maquiagem;Batom;Sim;1.000;0.000;Ludurana;33041000;2000900;0
7,8982E+12;Produto;Batom Matte Cor 19 Ludurana 4ml;3.50;10.00;Unidade;Sim;Maquiagem;Batom;Sim;1.000;0.000;Ludurana;33041000;2000900;0
7,8982E+12;Produto;Batom Matte Discreta Ludurana 4ml;3.50;10.00;Unidade;Sim;Maquiagem;Batom;Sim;1.000;0.000;Ludurana;33041000;2000900;0
7,8982E+12;Produto;Batom Matte Cereja Ludurana 4ml;3.50;10.00;Unidade;Sim;Maquiagem;Batom;Sim;1.000;0.000;Ludurana;33041000;2000900;0
7,8982E+12;Produto;Blush Velvety Effect Ludurana 8g;3.50;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Quarteto de Blush Ludurana;6.50;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;1.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Blush B00219 Ludurana 8g;5.91;10.00;Unidade;Sim;Maquiagem;Blush;Sim;1.000;0.000;Ludurana;33049100;2001300;0
2E+12;Produto;Cola para Cílios Tufinho Ardel 074764304308;13.80;30.00;Unidade;Sim;Cílios;Cola;Sim;1.000;4.000;Ludurana;35061090;2806300;2
7,90871E+12;Produto;Cola para Cílios Tufinho e Fio a Fio Ludurana;7.00;15.00;Unidade;Sim;Cílios;Cola;Sim;1.000;6.000;Ludurana;35061090;2806300;0
7,8982E+12;Produto;Cola Glitter Ludurana;3.00;8.00;Unidade;Sim;Variedade;Cola;Sim;1.000;0.000;Ludurana;35061090;2806300;0
7,90871E+12;Produto;Quarteto de Contorno Ludurana;6.50;10.00;Unidade;Sim;Maquiagem;Contorno;Sim;1.000;4.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Quarteto de Contorno  Ludurana;8.25;12.00;Unidade;Sim;Maquiagem;Contorno;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Corretivo Líquido Máxima Cobertura 01 Ludurana 4,5ml;4.00;10.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;0.000;Ludurana;33042090;2001100;0
7,90871E+12;Produto;Corretivo Líquido Máxima Cobertura 02 Ludurana 4,5ml;4.00;10.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;0.000;Ludurana;33042090;2001100;0
7,90871E+12;Produto;Corretivo Líquido Máxima Cobertura 03 Ludurana 4,5ml;4.00;10.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;1.000;Ludurana;33042090;2001100;0
7,90871E+12;Produto;Corretivo Líquido Máxima Cobertura 04 Ludurana 4,5ml;4.00;10.00;Unidade;Sim;Maquiagem;Corretivo Líquido;Sim;1.000;3.000;Ludurana;33042090;2001100;0
7,90871E+12;Produto;Esfoliante para os Pés Rosa Mosqueta Ludurana;6.00;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;0.000;Ludurana;33049990;2001500;2
7,90871E+12;Produto;Esfoliante Corpo e Rosto Pitaya Ludurana 200ml;6.70;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;0.000;Ludurana;33049990;2001500;0
7,90871E+12;Produto;Esfoliante Corpo e Rosto Rosa Mosqueta Ludurana 200ml;6.70;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;0.000;Ludurana;33049990;2001500;0
7,90871E+12;Produto;Esfoliante Corpo e Rosto Ameixa Ludurana 200ml;6.70;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;0.000;Ludurana;33049990;2001500;0
7,90871E+12;Produto;Esfoliante Corpo e Rosto Melancia Ludurana 200ml;6.70;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;0.000;Ludurana;33049990;2001500;0
7,90871E+12;Produto;Esfoliante Corporal Ameixa Ludurana 200ml;6.00;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;1.000;Ludurana;33049990;2001500;0
7,90871E+12;Produto;Máscara Facial Carvão Ativado Ludurana 100g;7.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;0.000;Ludurana;33049910;2001400;0
7,90871E+12;Produto;Paleta de Sombra Matte Seu Estilo Ludurana;7.50;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,8982E+12;Produto;Paleta de Sombra Matte Top 10 Ludurana;7.99;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Duo Contorno Ludurana;6.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;14.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Facial Rosa Mosqueta Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó;Sim;1.000;1.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Banana Ludurana 8g;4.45;10.00;Unidade;Sim;Maquiagem;Pó;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,8982E+12;Produto;Pó Compacto Velvety Effect Ludurana 8g;3.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 05 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;24.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 06 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;2.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 07 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 08 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;3.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Velvety Effect Nº 01 Ludurana 8g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;1.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Velvety Effect Nº 02 Ludurana 8g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Velvety Effect Nº 03 Ludurana 8g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Velvety Effect Nº 04 Ludurana 8g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;2.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 01 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;7.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 04 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;5.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 02 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;1.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Pó Compacto Matte Nº 03 Ludurana 8g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Ludurana;33049100;2001300;0
7,90871E+12;Produto;Sabonete Corporal Rosa Mosqueta Ludurana 200ml;5.50;10.00;Unidade;Sim;Maquiagem;Sabonete Corporal;Sim;1.000;2.000;Ludurana;34013000;2003700;0
7,90871E+12;Produto;Sabonete Líquido Corpo e Rosto Rosa Mosqueta Ludurana 200ml;6.70;10.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;1.000;Ludurana;34013000;2003700;0
7,90871E+12;Produto;Sabonete Líquido Corpo e Rosto Pitaya Ludurana 200ml;6.70;10.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;0.000;Ludurana;34013000;2003700;0
7,90871E+12;Produto;Sabonete Líquido Melancia Corpo e Rosto Ludurana 200ml;5.50;10.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;0.000;Ludurana;34013000;2003700;0
7,90871E+12;Produto;Sabonete Líquido Morango Ludurana 200ml;5.50;10.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;10.000;Ludurana;34013000;2003700;0
7,90871E+12;Produto;Sabonete Líquido Corpo e Rosto Ameixa Ludurana 200ml;6.70;10.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;4.000;Ludurana;34013000;2003700;0
7,90871E+12;Produto;Sabonete Líquido Pitaya Ludurana 200ml;5.50;10.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;8.000;Ludurana;34013000;2003700;0
7,89982E+12;Produto;Base Líquida Matte Ref 01 Luisance 30ml;6.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;4.000;Luisance;33049990;2001500;0
7,89982E+12;Produto;Base Líquida Matte Ref 02 Luisance 30ml;6.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Luisance;33049990;2001500;0
7,89982E+12;Produto;Base Líquida Matte Ref 03 Luisance 30ml;6.50;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Luisance;33049990;2001500;0
7,89982E+12;Produto;Base Líquida Matte Ref 04 Luisance 30ml;7.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Luisance;33049990;2001500;0
7,89982E+12;Produto;Base Líquida Matte Ref 05 Luisance 30ml;7.00;10.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Luisance;33049990;2001500;0
7,89982E+12;Produto;Lip Oil Boom Efeito Rosado Luisance 4ml;6.19;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;2.000;Luisance;33041000;2000900;0
7,89982E+12;Produto;Lápis para Contorno Labial Matte com Apontador 2 em 1 Luisance;1.90;5.00;Unidade;Sim;Maquiagem;Lápis;Sim;1.000;1.000;Luisance;33041000;2000900;0
7,89982E+12;Produto;Máscara para Cílios Incolor Luisance 10ml;7.50;10.00;Unidade;Sim;Cílios;Máscara;Sim;1.000;1.000;Luisance;33042010;2001000;0
7,89982E+12;Produto;Paleta de Sombra Energy Luisance;5.99;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;0.000;Luisance;33049100;2001300;0
7,89982E+12;Produto;Primer Hydro Luisance;1.00;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;8.000;Luisance;33049910;2001400;0
7,90842E+12;Produto;Delineador Preto Luk 3ml;4.00;10.00;Unidade;Sim;Maquiagem;Delineador;Sim;1.000;0.000;Luk;33042010;2001000;0
7,90842E+12;Produto;Gel Facial de Limpeza Carvão Ativado Luk 100ml;4.91;10.00;Unidade;Sim;Skincare;Esfoliante;Sim;1.000;3.000;Luk;33049990;2001500;0
7,90842E+12;Produto;Sabonete Demaquilante Off Luk 100ml;4.91;10.00;Unidade;Sim;Maquiagem;Sabonete;Sim;1.000;1.000;Luk;34013000;2003700;0
7,90889E+12;Produto;Sabonete Facial Vit C Luk 100ml;4.91;10.00;Unidade;Sim;Maquiagem;Sabonete Facial;Sim;1.000;1.000;Luk;34013000;2003700;0
7,90842E+12;Produto;Sabonete Facial Rosa Mosqueta Luk 100ml;4.91;10.00;Unidade;Sim;Maquiagem;Sabonete Facial;Sim;1.000;1.000;Luk;34013000;2003700;0
7,90842E+12;Produto;Sabonete Facial Oil Free Luk 100ml;4.91;10.00;Unidade;Sim;Skincare;Sabonete Facial;Sim;1.000;1.000;Luk;34013000;2003700;0
7,89115E+12;Produto;Sabonete Líquido Orquídea Negra Lux Botanicals Refil;4.00;8.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;1.000;Lux Botanicals;34013000;2003700;0
7,89115E+12;Produto;Sabonete Líquido Lavanda Lux Botanicals Refil;4.00;8.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;0.000;Lux Botanicals;34013000;2003700;0
7,89115E+12;Produto;Sabonete Líquido Buquê de Jasmim Lux Botanicals Refil;4.00;8.00;Unidade;Sim;Corpo;Sabonete Líquido;Sim;1.000;0.000;Lux Botanicals;34013000;2003700;0
7,89996E+12;Produto;Base Natural Finish Nude Lyrics 20ml;6.50;10.00;Unidade;Sim;Maquiagem;Base;Sim;1.000;3.000;Lyrics;33049990;2001500;0
7,89859E+12;Produto;Batom Líquido Matte I´ts My Life Lyrics;5.79;5.00;Unidade;Sim;Maquiagem;Batom Líquido;Sim;1.000;0.000;Lyrics;33041000;2000900;2
7,89851E+12;Produto;Cola para Cílios Postiço Macrilan;8.00;15.00;Unidade;Sim;Cílios;Cola;Sim;1.000;5.000;Macrilan;35061090;2806300;0
7,89958E+12;Produto;Adesivo para Cílios Postiços Macrilan;8.00;15.00;Unidade;Sim;Cílios;Cola;Sim;1.000;0.000;Macrilan;35061090;2806300;0
7,89851E+12;Produto;Esponja Maquiagem Macrilan;2.50;6.00;Unidade;Sim;Maquiagem;Esponja;Sim;1.000;0.000;Macrilan;96162000;2006200;0
2E+12;Produto;Finalizador Perfumado Marshmallo Madamett 100ml;7.00;15.00;Unidade;Sim;Cabelo;Finalizador;Sim;1.000;1.000;Madamett;33042090;2001100;0
2E+12;Produto;Iluminador Magic Colour Shiner Hudabeauty 6972857378868;5.50;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;22.000;Mahav;33049990;2001500;0
7,9E+12;Produto;Iluminador Dia a Dia Star Ligth Mahav 4,5g;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;2.000;Mahav;33049990;2001500;0
7,9E+12;Produto;Iluminador Dia a Dia Gold Mahav 4,5g;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;1.000;Mahav;33049990;2001500;0
7,9E+12;Produto;Iluminador Dia a Dia Magnífica Mahav 4,5g;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;0.000;Mahav;33049990;2001500;0
7,9E+12;Produto;Iluminador Dia a Dia Pó Lunar Mahav 4,5g;5.00;10.00;Unidade;Sim;Maquiagem;Iluminador;Sim;1.000;4.000;Mahav;33049990;2001500;0
7,9E+12;Produto;Pó Facial Dia a Dia Mahav 10g;5.00;10.00;Unidade;Sim;Maquiagem;Pó;Sim;1.000;2.000;Mahav;33049100;2001300;0
7,89872E+12;Produto;Pó Compact All Day Vivai 10g;5.00;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;6.000;Mahav;33049100;2001300;0
7,90838E+12;Produto;Sabonete Primer Pré Make Up Make G 100ml;4.00;10.00;Unidade;Sim;Corpo;Sabonete;Sim;1.000;0.000;Make G;34013000;2003700;0
7,89951E+12;Produto;Henna Marrom Makiaj 10ml;8.00;16.00;Unidade;Sim;Maquiagem;Henna;Sim;1.000;2.000;Makiaj;12119090;2000100;0
7,89951E+12;Produto;Henna Preto Makiaj 10ml;8.00;16.00;Unidade;Sim;Maquiagem;Henna;Sim;1.000;1.000;Makiaj;12119090;2000100;0
7,89951E+12;Produto;Henna Castanho Escuro Makiaj 10ml;8.00;16.00;Unidade;Sim;Maquiagem;Henna;Sim;1.000;3.000;Makiaj;12119090;2000100;0
7,89951E+12;Produto;Henna Castanho Médio Makiaj 10ml;8.00;16.00;Unidade;Sim;Maquiagem;Henna;Sim;1.000;1.000;Makiaj;12119090;2000100;0
7,89951E+12;Produto;Removedor de Henna para Sobrancelhas Makiaj 10ml;6.50;10.00;Unidade;Sim;Sobrancelha;Removedor de Henna;Sim;1.000;1.000;Makiaj;33042090;2001100;0
7,89622E+12;Produto;Água Oxigenada 40 Vols. Márcia 70ml;2.50;5.00;Unidade;Sim;Cabelo;Água Oxigenada;Sim;1.000;0.000;Márcia;33059000;2002000;0
7,89622E+12;Produto;Tintura Preto Suave 2.0 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Castanho Médio 4.0 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Preto Azulado 1.1 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Preto 1.0 Márcia;19.93;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;62.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Castanho Escuro 3.0 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Vermelho Intenso 6.66 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Castanho Claro 5.0 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89622E+12;Produto;Tintura Louro Escuro 6.0 Márcia;4.72;11.00;Unidade;Sim;Cabelo;Tintura;Sim;1.000;0.000;Márcia;33059000;2002200;0
7,89784E+12;Produto;Lip Gloss Gummy Marimariamake;5.30;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Marimariamake;33041000;2000900;0
7,89784E+12;Produto;Lip Gloss Jello Marimariamake;5.30;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Marimariamake;33041000;2000900;0
7,89784E+12;Produto;Lip Gloss Bubble Marimariamake;5.30;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Marimariamake;33041000;2000900;0
7,89784E+12;Produto;Lip Gloss Sugar Marimariamake;5.30;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Marimariamake;33041000;2000900;0
7,89865E+12;Produto;Máscara Facial Removedor de Cravos Super Black Verde 50g;5.40;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;2.000;Matto Verde;33049910;2001400;0
7,89865E+12;Produto;Máscara Facial Rosa Mosqueta Matto Verde 50g;6.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;0.000;Matto Verde;33049910;2001400;0
7,89865E+12;Produto;Máscara Facial Pepino Matto Verde 50g;5.40;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;3.000;Matto Verde;33049910;2001400;0
7,89865E+12;Produto;Creme Anti-rugas Ácido Hialurônico Matto Verde 50g;6.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;0.000;Matto Verde;33049990;2001500;0
7,89865E+12;Produto;Máscara Vitamina C Rosto e Corpo Filtro Solar Matto Verde 50g;6.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;0.000;Matto Verde;33049990;2001600;0
7,90835E+12;Produto;Máscara Facial Vitamina C Face Beautiful 50ml;5.50;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;11.000;Matto Verde;33049990;2001600;0
7,90835E+12;Produto;Máscara Facial Argila Branca Face Beautiful 50ml;5.50;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;6.000;Matto Verde;33049990;2001600;0
7,89865E+12;Produto;Máscara Facial Xô Cravos Matto Verde 50g;5.74;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;5.000;Matto Verde;33059000;2002000;0
7,89865E+12;Produto;Protetor Solar Facial FPS 30 Matto Verde 50g;4.50;10.00;Unidade;Sim;Skincare;Protetor Solar;Sim;1.000;2.000;Matto Verde;33049990;2001600;0
7,89865E+12;Produto;Protetor Solar Facial FPS 30Vitamina E Matto Verde 50g;6.33;10.00;Unidade;Sim;Skincare;Protetor Solar;Sim;1.000;6.000;Matto Verde;33049990;2001600;0
7,90824E+12;Produto;Base Líquida Alta Cobertura Rainha das Bases 12h Max Love 30ml;7.50;15.00;Unidade;Sim;Maquiagem;Base Líquida;Sim;1.000;0.000;Max Love;33049990;2001500;0
7,90824E+12;Produto;Bruma Fixadora Morango Max Love 200ml;7.00;10.00;Unidade;Sim;Maquiagem;Bruma;Sim;1.000;1.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Creme Facial Rosa Mosqueta Max Love 50g;5.00;10.00;Unidade;Sim;Rosto;Creme;Sim;1.000;2.000;Max Love;33049990;2001500;0
7,90824E+12;Produto;Diluidor de Maquiagem Max Love 10g;5.00;10.00;Unidade;Sim;Maquiagem;Diluidor;Sim;1.000;0.000;Max Love;33049990;2001500;0
7,90824E+12;Produto;Fixador de Maquiagem Max Love 150ml;10.00;16.00;Unidade;Sim;Maquiagem;Fixador;Sim;1.000;0.000;Max Love;33042090;2001100;0
7,89863E+12;Produto;Batom Gloss Latex Maçã Max Love 5ml;4.15;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;38.000;Max Love;33041000;2000900;0
7,90824E+12;Produto;Lip Gloss Volumoso com Ácido Hialurônico Max Love 5ml;4.50;10.00;Unidade;Sim;Maquiagem;Gloss;Sim;1.000;0.000;Max Love;33041000;2000900;0
7,90824E+12;Produto;Hidratante para Mãos Luvas de Silicone Max Love 50g;5.00;10.00;Unidade;Sim;Corpo;Hidratante;Sim;1.000;4.000;Max Love;33049990;2001500;0
7,90824E+12;Produto;Creme Hidratante Facial Peles Sensíveis Max Love 40g;7.00;10.00;Unidade;Sim;Rosto;Hidratante;Sim;1.000;0.000;Max Love;33049990;2001500;0
7,90824E+12;Produto;Máscara Facial Pepino Max Love;1.00;2.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;0.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Máscara Facial Vitamina C Max Love 8g;0.84;2.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;0.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Máscara Facial Purificante Max Love 50g;5.00;10.00;Unidade;Sim;Skincare;Máscara;Sim;1.000;2.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Paleta Mista Love 01 Max Love 10g;5.70;12.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;1.000;Max Love;33049100;2001300;0
7,90824E+12;Produto;Paleta Mista Love 02 Max Love 10g;0.00;10.00;Unidade;Sim;Maquiagem;Paleta de Sombra;Sim;1.000;2.000;Max Love;33049100;2001300;0
7,90824E+12;Produto;Pó Compacto Matte À Prova D´Água 208 Max Love 10g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Max Love;33049100;2001300;0
7,90824E+12;Produto;Pó Compacto Matte À Prova D´Água 210 Max Love 10g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;2.000;Max Love;33049100;2001300;0
7,90824E+12;Produto;Pó Compacto Matte À Prova D´Água 211 Max Love 10g;4.50;10.00;Unidade;Sim;Maquiagem;Pó Compacto;Sim;1.000;0.000;Max Love;33049100;2001300;0
7,90824E+12;Produto;Primer Corretivo Max Love 30ml;4.70;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;0.000;Max Love;33042090;2001100;0
2E+12;Produto;Primer Hidratante Orange Lové Rain 6919520247250;4.70;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;1.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Primer HD Max Love 30ml;4.70;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;0.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Primer Semente de Uva Max Love 30ml;5.00;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;0.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Primer 3 em 1 Love Max Love 30ml;4.70;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;1.000;Max Love;33049910;2001400;0
7,90824E+12;Produto;Primer Hidratante Max Love 30ml;4.70;10.00;Unidade;Sim;Maquiagem;Primer;Sim;1.000;0.000;Max Love;33049910;2001400;0
